scorer,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000,DLC_resnet50_midleg_deetMay17shuffle1_340000
bodyparts,bo1,bo1,bo1,bo2,bo2,bo2,bo3,bo3,bo3,tar1,tar1,tar1,tar2,tar2,tar2,tar3,tar3,tar3,Org,Org,Org,ci1,ci1,ci1,ci2,ci2,ci2,ci3,ci3,ci3,ci4,ci4,ci4,ci5,ci5,ci5,ci6,ci6,ci6,ci7,ci7,ci7,ci8,ci8,ci8,ci9,ci9,ci9
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1064.29541015625,659.2197265625,0.9998860359191895,1053.406005859375,593.98974609375,0.999897837638855,1051.357666015625,553.902099609375,0.9995620846748352,864.08056640625,492.6688232421875,0.9999121427536011,966.0615844726562,524.6895141601562,0.9996625185012817,1004.0933837890625,525.0440063476562,0.998871386051178,1007.27783203125,521.287841796875,0.016179939731955528,1054.1478271484375,668.0167846679688,0.014452524483203888,1008.0443115234375,535.4041748046875,0.014716066420078278,1067.83642578125,659.0160522460938,0.02053201198577881,855.6258544921875,498.5865173339844,0.01726841740310192,851.0538940429688,473.8661193847656,0.11833357065916061,1047.768798828125,668.1868286132812,0.016801897436380386,1001.2272338867188,525.696533203125,0.0085406843572855,971.4736938476562,517.0986938476562,0.006766298785805702,1069.99951171875,668.3125610351562,0.010708088986575603
1,1064.2813720703125,659.241943359375,0.9998846054077148,1053.407470703125,593.9832153320312,0.9998979568481445,1051.358642578125,553.9031982421875,0.9995624423027039,864.0604248046875,492.6571350097656,0.9999115467071533,966.0631713867188,524.6887817382812,0.9996621608734131,1004.10009765625,525.0424194335938,0.9988701939582825,1007.27978515625,521.2894897460938,0.01614476554095745,1054.162109375,667.9651489257812,0.014657778665423393,1008.0392456054688,535.402587890625,0.014706100337207317,1065.5472412109375,664.5330810546875,0.021196315065026283,855.6220092773438,498.5772399902344,0.017244402319192886,850.972412109375,473.88726806640625,0.1147734522819519,1047.8087158203125,668.204345703125,0.016652073711156845,1001.2249755859375,525.6956787109375,0.00853777676820755,971.4810180664062,517.0960693359375,0.006775733083486557,1070.033203125,668.2860717773438,0.010828311555087566
2,1064.6505126953125,659.2996215820312,0.9998663663864136,1053.5546875,593.713134765625,0.9998965263366699,1051.5880126953125,553.7293701171875,0.9995125532150269,864.2110595703125,492.48858642578125,0.9999207258224487,965.9599609375,524.5328979492188,0.9996863603591919,1004.0087890625,524.7401733398438,0.9987988471984863,1007.2539672851562,521.309814453125,0.01666790060698986,1054.1109619140625,667.9992065429688,0.013437960296869278,1008.0890502929688,535.1786499023438,0.014140954241156578,1067.8780517578125,658.9502563476562,0.019049780443310738,855.4301147460938,498.5308532714844,0.017350444570183754,850.8862915039062,473.7655029296875,0.14092952013015747,1047.7645263671875,668.0670776367188,0.016434960067272186,1001.1437377929688,525.7643432617188,0.007986921817064285,967.057861328125,524.0275268554688,0.006365678738802671,1070.0313720703125,668.3495483398438,0.011096443980932236
3,1064.682373046875,659.3785400390625,0.9998651742935181,1053.56396484375,593.72607421875,0.9998961687088013,1051.592041015625,553.7332153320312,0.9995115995407104,864.1996459960938,492.4815673828125,0.9999209642410278,965.9557495117188,524.541259765625,0.9996867179870605,1004.0130615234375,524.7431030273438,0.9988019466400146,1007.2555541992188,521.3099365234375,0.0166261475533247,1054.1319580078125,668.0407104492188,0.0138933677226305,1008.0823974609375,535.1808471679688,0.014138389378786087,1067.8475341796875,658.9793090820312,0.01871505007147789,855.4260864257812,498.5278625488281,0.01738899014890194,850.8499145507812,473.77239990234375,0.13858380913734436,1047.75,668.0333862304688,0.01620524376630783,1001.1405029296875,525.76220703125,0.007960119284689426,971.335205078125,517.0548095703125,0.006363386753946543,1070.0299072265625,668.3704833984375,0.01122313179075718
4,1064.682373046875,659.3785400390625,0.9998651742935181,1053.56396484375,593.72607421875,0.9998961687088013,1051.592041015625,553.7332153320312,0.9995115995407104,864.1962890625,492.4792785644531,0.9999209642410278,965.9557495117188,524.5411987304688,0.9996867179870605,1004.0130615234375,524.7431030273438,0.9988019466400146,1007.2555541992188,521.3099365234375,0.01662612333893776,1054.1319580078125,668.0407104492188,0.013893360272049904,1008.0823974609375,535.1808471679688,0.014138408936560154,1067.8475341796875,658.9793090820312,0.01871505007147789,855.4238891601562,498.5229797363281,0.017376357689499855,850.8477783203125,473.7724609375,0.1383645087480545,1047.75,668.0333862304688,0.016205288469791412,1001.1405029296875,525.76220703125,0.007960096932947636,971.335205078125,517.0548095703125,0.006363380700349808,1070.0299072265625,668.3704833984375,0.011223125271499157
5,1064.4937744140625,659.914306640625,0.9998729228973389,1054.0732421875,593.8485107421875,0.9998999834060669,1051.7471923828125,553.9080810546875,0.9995437264442444,864.1065063476562,492.4876708984375,0.9999161958694458,965.7849731445312,524.555908203125,0.9996814727783203,1003.9788818359375,524.6187133789062,0.9987566471099854,1007.2049560546875,521.3270263671875,0.016987156122922897,1054.106689453125,668.2037353515625,0.01384914480149746,1007.9293212890625,535.2066650390625,0.015181061811745167,1067.89013671875,659.0438842773438,0.016898753121495247,855.3832397460938,498.589111328125,0.01593586429953575,851.0016479492188,473.65667724609375,0.12160763889551163,1047.7640380859375,667.8877563476562,0.015837622806429863,1001.0962524414062,525.8582153320312,0.008235295303165913,965.4664306640625,509.0754089355469,0.006527658551931381,1069.950439453125,668.3743286132812,0.011203721165657043
6,1064.4971923828125,659.9141235351562,0.9998728036880493,1054.0714111328125,593.8460693359375,0.9998996257781982,1051.743896484375,553.9070434570312,0.9995421171188354,864.0457763671875,492.4941711425781,0.9999152421951294,965.81787109375,524.5532836914062,0.9996789693832397,1003.9258422851562,524.645751953125,0.9987307190895081,1007.2412109375,521.3157958984375,0.01708427630364895,1054.10595703125,668.205810546875,0.013869458809494972,1007.955810546875,535.2374877929688,0.015146404504776001,1067.8914794921875,659.0458374023438,0.016947731375694275,855.3385620117188,498.6086120605469,0.015519880689680576,850.9767456054688,473.69378662109375,0.11987811326980591,1047.76318359375,667.8899536132812,0.015798235312104225,1001.1676635742188,525.8757934570312,0.008325950242578983,965.4800415039062,509.0699462890625,0.006548245437443256,1069.9534912109375,668.3756713867188,0.011232024990022182
7,1064.4971923828125,659.9141235351562,0.9998728036880493,1054.0714111328125,593.8460693359375,0.9998996257781982,1051.743896484375,553.9070434570312,0.9995421171188354,864.0457763671875,492.4941711425781,0.9999152421951294,965.81787109375,524.5532836914062,0.9996789693832397,1003.9258422851562,524.645751953125,0.9987307190895081,1007.2412109375,521.3157958984375,0.01708427630364895,1054.10595703125,668.205810546875,0.013869458809494972,1007.955810546875,535.2374877929688,0.015146404504776001,1067.8914794921875,659.0458374023438,0.016947731375694275,855.3385620117188,498.6086120605469,0.015519880689680576,850.9767456054688,473.69378662109375,0.11987811326980591,1047.76318359375,667.8899536132812,0.015798235312104225,1001.1676635742188,525.8757934570312,0.008325950242578983,965.4800415039062,509.0699462890625,0.006548245437443256,1069.9534912109375,668.3756713867188,0.011232024990022182
