scorer,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000,DLC_resnet50_deet4Mar6shuffle1_280000
bodyparts,bo1,bo1,bo1,bo2,bo2,bo2,bo3,bo3,bo3,tar1,tar1,tar1,tar2,tar2,tar2,tar3,tar3,tar3,Org,Org,Org,ci1,ci1,ci1,ci2,ci2,ci2,ci3,ci3,ci3,ci4,ci4,ci4,ci5,ci5,ci5,ci6,ci6,ci6,ci7,ci7,ci7,ci8,ci8,ci8,ci9,ci9,ci9
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,535.5140991210938,491.3503112792969,0.999947190284729,528.59033203125,539.7763671875,0.9999434947967529,524.5745239257812,574.583984375,0.9995554089546204,598.2406616210938,405.0264892578125,0.9999873638153076,566.0297241210938,472.8388977050781,0.9999040365219116,566.2213745117188,522.6793212890625,0.9996988773345947,531.123046875,572.223876953125,0.009577714838087559,521.9071044921875,574.40771484375,0.009205020032823086,546.4622192382812,490.3995056152344,0.007661302573978901,513.2438354492188,571.69091796875,0.015305808745324612,556.537109375,527.0571899414062,0.009606611914932728,591.704833984375,407.38165283203125,0.011178210377693176,556.853759765625,523.5122680664062,0.008702543564140797,572.2348022460938,476.9204406738281,0.009659066796302795,575.151611328125,520.3844604492188,0.009810767136514187,564.4254760742188,521.6083374023438,0.005692912265658379
1,536.0001831054688,491.8468322753906,0.9999464750289917,528.4033203125,541.4779052734375,0.9999161958694458,525.7415161132812,581.00341796875,0.9998472929000854,597.1602172851562,404.2492980957031,0.9999921321868896,565.6773681640625,472.90850830078125,0.9999150037765503,566.311767578125,520.9317626953125,0.9996868371963501,532.7088012695312,554.489013671875,0.005295030772686005,588.6002197265625,407.904541015625,0.010096746496856213,546.5979614257812,490.3181457519531,0.007233113516122103,567.2523803710938,524.5360717773438,0.005839288234710693,584.5587768554688,389.4438781738281,0.010521403513848782,591.522216796875,407.1322937011719,0.013138120993971825,522.5924072265625,588.5685424804688,0.009296739473938942,524.6508178710938,589.726806640625,0.010895326733589172,575.2620849609375,520.4931030273438,0.007753885351121426,527.384765625,588.5054931640625,0.007477359846234322
2,535.9013061523438,491.1098327636719,0.9999390840530396,528.5860595703125,542.4364624023438,0.9998946189880371,525.1565551757812,584.18896484375,0.9996113181114197,597.663330078125,403.1497802734375,0.9999911785125732,565.6803588867188,472.8171081542969,0.9999352693557739,567.1817016601562,519.8405151367188,0.999799907207489,533.3050537109375,554.8541259765625,0.0071295686066150665,588.4697265625,407.86651611328125,0.00875006802380085,546.192626953125,490.28741455078125,0.007176823914051056,566.9338989257812,524.515625,0.005804430227726698,585.0318603515625,389.55010986328125,0.008324992842972279,591.7039184570312,406.498046875,0.011221532709896564,522.2623291015625,589.4009399414062,0.007521565072238445,524.4934692382812,588.928466796875,0.01045540627092123,518.6849975585938,584.5076904296875,0.007517352234572172,527.3751220703125,588.488525390625,0.008651838637888432
3,535.7623291015625,491.59747314453125,0.9999330043792725,528.5465087890625,539.5769653320312,0.9999421834945679,524.1651000976562,572.369140625,0.9987342953681946,598.0372314453125,404.0075988769531,0.9999911785125732,565.6200561523438,473.091552734375,0.9999369382858276,566.3445434570312,523.0247192382812,0.9996844530105591,520.9859619140625,574.035888671875,0.0144704170525074,521.6586303710938,574.25244140625,0.014616899192333221,546.4192504882812,490.37933349609375,0.00801167543977499,513.5206298828125,571.5924072265625,0.019085343927145004,524.8016357421875,571.5662231445312,0.012691283598542213,523.3515625,569.7758178710938,0.014892738312482834,523.5050048828125,574.2613525390625,0.010355413891375065,525.4564819335938,538.2293090820312,0.010519448667764664,575.4537963867188,520.2453002929688,0.008213331922888756,527.0867309570312,572.4353637695312,0.006434934213757515
4,536.1131591796875,490.7698669433594,0.9999364614486694,528.7490234375,538.622314453125,0.9999203681945801,523.68994140625,568.46337890625,0.9992944002151489,598.0997924804688,403.61932373046875,0.9999926090240479,566.3676147460938,472.7867736816406,0.9999346733093262,566.4283447265625,523.7212524414062,0.9995520710945129,520.9202270507812,574.7407836914062,0.009488223120570183,588.9329223632812,407.7851867675781,0.010486706160008907,546.6644897460938,490.6519470214844,0.006861409172415733,513.813232421875,571.8687133789062,0.0183249544352293,556.0179443359375,526.78564453125,0.008680703118443489,591.3868408203125,407.0925598144531,0.013943255878984928,556.5743408203125,523.336669921875,0.011153176426887512,572.1978759765625,476.9315185546875,0.009282021783292294,575.2975463867188,520.129638671875,0.00883796438574791,563.8931884765625,521.48046875,0.005662726704031229
5,536.2916870117188,491.51129150390625,0.9999423027038574,528.238037109375,540.3903198242188,0.9999310970306396,525.1844482421875,574.335693359375,0.9993583559989929,598.126220703125,403.46710205078125,0.9999896287918091,566.3857421875,472.6321716308594,0.9999345541000366,566.6546020507812,522.682861328125,0.9996662139892578,530.498291015625,571.8888549804688,0.008891296572983265,589.236572265625,407.5556945800781,0.011476075276732445,546.6430053710938,490.46826171875,0.0077045331709086895,513.4575805664062,571.4611206054688,0.01359078474342823,521.585693359375,541.991943359375,0.009623035788536072,592.2870483398438,406.52032470703125,0.012815488502383232,523.0380859375,542.5075073242188,0.009218084625899792,572.0902709960938,476.940185546875,0.010007578879594803,575.3355712890625,520.3223876953125,0.009543858468532562,575.6058349609375,523.2566528320312,0.0053205108270049095
6,535.876708984375,491.58673095703125,0.9999332427978516,527.7322998046875,542.8836059570312,0.9998583793640137,526.420654296875,582.6250610351562,0.99947589635849,598.4166870117188,404.36181640625,0.9999911785125732,565.1295166015625,472.6788024902344,0.9999122619628906,567.3969116210938,520.2584228515625,0.999754011631012,533.4915161132812,555.3621826171875,0.012221197597682476,589.5496215820312,407.05902099609375,0.011492905206978321,545.8924560546875,490.2378845214844,0.00841115228831768,567.0067749023438,524.5439453125,0.006204340141266584,556.6570434570312,528.05908203125,0.007888449355959892,592.3960571289062,407.24896240234375,0.012080224230885506,573.3612060546875,473.5316162109375,0.006328262388706207,572.236572265625,476.49609375,0.00998410303145647,575.3741455078125,520.440185546875,0.007092253305017948,536.9700317382812,493.89703369140625,0.00488616805523634
7,535.8186645507812,491.912841796875,0.9999387264251709,528.2412719726562,542.7731323242188,0.9998805522918701,526.1664428710938,581.8250122070312,0.9998025298118591,598.490478515625,405.0175476074219,0.9999903440475464,565.127197265625,472.97967529296875,0.9999161958694458,567.5362548828125,520.24658203125,0.9997287392616272,533.033447265625,554.963623046875,0.009882845915853977,589.4683227539062,407.0518798828125,0.01131448894739151,546.15283203125,490.2792663574219,0.006494299974292517,567.20703125,524.4235229492188,0.005934255197644234,584.228515625,389.9114685058594,0.010443780571222305,592.3417358398438,407.55303955078125,0.014130382798612118,523.2879028320312,542.2384643554688,0.008051065728068352,572.2078857421875,476.41412353515625,0.01135389693081379,575.393798828125,520.5687255859375,0.007850944064557552,527.4934692382812,588.2886352539062,0.005771555006504059
