scorer,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800,DLC_resnet50_skitJul21shuffle1_4800
bodyparts,tar1,tar1,tar1,tar2,tar2,tar2,tar3,tar3,tar3,lab1,lab1,lab1,lab2,lab2,lab2,lab3,lab3,lab3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,286.0779113769531,641.364990234375,0.8926664590835571,401.71685791015625,638.8069458007812,0.9132658243179321,526.457275390625,639.0957641601562,0.9273207187652588,585.4068603515625,568.3715209960938,0.8330342173576355,650.816162109375,597.162353515625,0.845860481262207,561.540283203125,641.8432006835938,0.9469544291496277
1,285.9209899902344,641.0900268554688,0.891577959060669,401.6250915527344,638.5113525390625,0.9141403436660767,526.2852783203125,638.9427490234375,0.9250758290290833,585.4373168945312,567.447998046875,0.8651047945022583,650.26123046875,596.5093994140625,0.8519321084022522,561.6680908203125,641.3941040039062,0.9477471709251404
2,286.22711181640625,641.2394409179688,0.8928609490394592,401.62030029296875,638.4734497070312,0.9113237261772156,526.3174438476562,639.0244140625,0.9242827296257019,585.4266967773438,567.0302734375,0.875616192817688,650.0908203125,596.5274658203125,0.8528121113777161,561.2959594726562,641.2608642578125,0.9475317001342773
3,285.8208923339844,641.146484375,0.8911486864089966,401.458251953125,638.484619140625,0.9189222455024719,526.3412475585938,638.9666748046875,0.9254793524742126,585.5457153320312,566.7584228515625,0.8831717371940613,649.6943969726562,596.2431030273438,0.857419490814209,561.3186645507812,641.155029296875,0.9482918977737427
4,286.25335693359375,641.0634155273438,0.8891453742980957,401.5127868652344,638.58642578125,0.9139414429664612,526.209228515625,638.9469604492188,0.9247571229934692,585.6642456054688,566.368408203125,0.8967386484146118,649.7611083984375,596.1480102539062,0.8616850972175598,561.2530517578125,641.1011352539062,0.9475142359733582
5,286.4858093261719,641.453369140625,0.8951150178909302,401.96966552734375,638.6510620117188,0.9141759276390076,526.4837036132812,639.0191650390625,0.9283313155174255,585.5382080078125,566.5792236328125,0.8980512619018555,649.8145141601562,596.16259765625,0.8619357943534851,560.9983520507812,641.0950927734375,0.9489265084266663
6,286.5073547363281,641.4212646484375,0.8968435525894165,401.5701904296875,638.7892456054688,0.9108421206474304,526.9280395507812,639.1730346679688,0.9297730922698975,585.6043701171875,566.4031372070312,0.9030542373657227,649.8942260742188,595.8397216796875,0.8667256236076355,561.361572265625,641.1868896484375,0.9498910903930664
7,286.5653381347656,641.159912109375,0.8921846151351929,401.265625,638.7453002929688,0.9141584038734436,526.9136962890625,639.2907104492188,0.9311972260475159,586.0601196289062,566.35595703125,0.8974828720092773,649.7827758789062,595.6765747070312,0.8696767687797546,561.44775390625,641.1270141601562,0.9502065777778625
8,286.5464782714844,641.2691650390625,0.8921377658843994,401.1692810058594,638.9583740234375,0.90749591588974,526.97412109375,639.2645874023438,0.9307047724723816,586.1027221679688,566.1316528320312,0.9096261858940125,649.9327392578125,595.6421508789062,0.8711581826210022,561.461669921875,641.2783813476562,0.9491471648216248
9,286.5983581542969,641.3582763671875,0.8931543827056885,401.8302307128906,639.0961303710938,0.9067230224609375,526.998291015625,639.0775756835938,0.9324390888214111,586.649169921875,566.0239868164062,0.9197003245353699,649.9497680664062,595.6806640625,0.8713244199752808,561.5453491210938,641.1299438476562,0.9489771723747253
10,286.8729553222656,641.0669555664062,0.8908151984214783,402.121337890625,638.9814453125,0.907301664352417,527.3154907226562,639.1663818359375,0.9344248175621033,587.5811157226562,565.0625610351562,0.9329659938812256,649.9661865234375,595.3508911132812,0.8668424487113953,561.484130859375,641.429931640625,0.9506756663322449
11,286.9776611328125,641.262939453125,0.8979806303977966,401.8780517578125,639.0261840820312,0.91599041223526,527.538818359375,639.1864624023438,0.935157299041748,588.4586791992188,565.73095703125,0.9378962516784668,650.7229614257812,595.0653686523438,0.8527901768684387,561.652587890625,641.04833984375,0.9491850733757019
